Mod:Item:MetaData, Localized Name
EnderIO:itemFrankenSkull:3, 末影谐振器
EnderIO:itemFrankenSkull:4, 意识末影谐振器
EnderIO:itemRedstoneConduit:0, 红石导管
EnderIO:itemRedstoneConduit:1, 导管开关
EnderIO:itemRedstoneConduit:2, 绝缘红石导管
EnderIO:itemPowerConduit:0, 能量导管
EnderIO:itemPowerConduit:1, 强化能量导管
EnderIO:itemPowerConduit:2, 末影能量导管
EnderIO:itemLiquidConduit:0, 液体导管
EnderIO:itemLiquidConduit:1, 高压液体导管
EnderIO:itemLiquidConduit:2, 末影液体导管
EnderIO:itemItemConduit:0, 物品导管
EnderIO:itemGasConduit:0, 气体导管
EnderIO:itemMEConduit:0, ME导管
EnderIO:itemMEConduit:1, 致密ME导管
EnderIO:itemBasicFilterUpgrade:0, 基础物品过滤器
EnderIO:itemBasicFilterUpgrade:1, 高级物品过滤器
EnderIO:itemExistingItemFilter:0, 现有物品过滤器
EnderIO:itemModItemFilter, 模组物品过滤器
EnderIO:itemPowerItemFilter:0, 充能物品过滤器
EnderIO:itemExtractSpeedUpgrade:0, 物品导管速度升级
EnderIO:itemExtractSpeedUpgrade:1, 物品导管速度降级
EnderIO:itemFunctionUpgrade:0, 远程接入升级
EnderIO:itemBasicCapacitor:0, 基础电容
EnderIO:itemBasicCapacitor:1, 双层电容
EnderIO:itemBasicCapacitor:2, 八位电容
EnderIO:itemMachinePart:0, 机器框架
EnderIO:itemMachinePart:1, 基础齿轮
EnderIO:itemMaterial:0, 硅
EnderIO:itemMaterial:1, 导管粘合剂
EnderIO:itemMaterial:2, 粘合胚料
EnderIO:itemMaterial:3, 脉冲铁粒
EnderIO:itemMaterial:4, 脉冲合金粒
EnderIO:itemMaterial:5, 脉冲晶体
EnderIO:itemMaterial:6, 充能晶体
EnderIO:itemMaterial:7, 玄铁钢珠
EnderIO:itemMaterial:8, 末影晶体
EnderIO:itemMaterial:9, 诱引晶体
EnderIO:itemMaterial:10, 天气晶体
EnderIO:itemAlloy:0, 磁钢锭
EnderIO:itemAlloy:1, 充能合金锭
EnderIO:itemAlloy:2, 脉冲合金锭
EnderIO:itemAlloy:3, 红石合金锭
EnderIO:itemAlloy:4, 导电铁锭
EnderIO:itemAlloy:5, 脉冲铁锭
EnderIO:itemAlloy:6, 玄钢锭
EnderIO:itemAlloy:7, 魂金锭
EnderIO:itemPowderIngot:0, 煤粉
EnderIO:itemPowderIngot:1, 铁粉
EnderIO:itemPowderIngot:2, 金粉
EnderIO:itemPowderIngot:3, 铜粉
EnderIO:itemPowderIngot:4, 锡粉
EnderIO:itemPowderIngot:6, 末影锭粗胚
EnderIO:itemPowderIngot:7, 黑曜石粉
EnderIO:itemPowderIngot:8, 面粉
EnderIO:bucketNutrient_distillation, 桶装营养精华液
EnderIO:bucketHootch, 桶装烈酒
EnderIO:bucketRocket_fuel, 桶装火箭燃料
EnderIO:bucketFire_water, 桶装火焰水
EnderIO:bucketLiquid_sunshine, 桶装液态阳光
EnderIO:bucketCloud_seed, 桶装云之精华
EnderIO:bucketCloud_seed_concentrated, 桶装浓缩云之精华
EnderIO:itemYetaWrench, 以太扳手
EnderIO:itemEnderface, 末影面板
EnderIO:itemTravelStaff:0, 旅行权杖
EnderIO:itemTravelStaff:16, 旅行权杖
EnderIO:itemConduitProbe:0, 导管探测器
EnderIO:itemXpTransfer:0, 经验棒
EnderIO:itemSoulVessel, 灵魂瓶
EnderIO:itemEnderFood:0, "末影麦片"
EnderIO:itemGliderWing:0, 滑翔翼
EnderIO:itemGliderWing:1, 滑翔翼
EnderIO:item.darkSteel_helmet, 玄钢头盔
EnderIO:item.darkSteel_chestplate, 玄钢胸甲
EnderIO:item.darkSteel_leggings, 玄钢护腿
EnderIO:item.darkSteel_boots, 玄钢靴子
EnderIO:item.darkSteel_sword, 终结之剑
EnderIO:item.darkSteel_pickaxe, 玄钢镐
EnderIO:item.darkSteel_axe, 玄钢斧
EnderIO:item.darkSteel_shears, 玄钢剪
EnderIO:itemMagnet:0, 电磁铁
EnderIO:itemMagnet:16, 电磁铁
EnderTech:endertech.exchanger:0, 创造转换器
EnderTech:endertech.exchanger:1, 红石转换器
EnderTech:endertech.exchanger:2, 谐振转换器
exnihilo:bucket_witchwater, 巫水桶
exnihilo:hammer_wood, 木锤
exnihilo:hammer_stone, 石锤
exnihilo:hammer_iron, 铁锤
exnihilo:hammer_gold, 黄金锤
exnihilo:hammer_diamond, 钻石锤
exnihilo:crook, 钩子
exnihilo:crook_bone, 骨制钩子
exnihilo:silkworm, 蚕
exnihilo:mesh, 丝网
exnihilo:spores, 古代孢子
exnihilo:seed_grass, 草籽
exnihilo:stone, 石子
exnihilo:porcelain, 瓷土
exnihilo:doll, 珍贵人偶
exnihilo:doll_angry, 愤怒人偶
exnihilo:doll_creepy, 惊悚人偶
exnihilo:silkworm_cooked, 煮熟的蚕
exnihilo:seed_oak, 橡子
exnihilo:seed_acacia, 金合欢种子
exnihilo:seed_spruce, 云杉种子
exnihilo:seed_birch, 桦木种子
exnihilo:seed_jungle, 丛林种子
exnihilo:seed_cactus, 仙人掌种子
exnihilo:seed_sugar_cane, 甘蔗种子
exnihilo:seed_carrot, 萝卜种子
exnihilo:seed_potato, 马铃薯种子
exnihilo:seed_rubber, 橡胶树种子
exnihilo:ice_shard, 冰碎片
HardcoreQuesting:quest_book, item.hqm:quest_book.name
HardcoreQuesting:hearts:0, 四分之一红心
HardcoreQuesting:hearts:1, 半个红心
HardcoreQuesting:hearts:2, 四分之三红心
HardcoreQuesting:hearts:3, 完整红心
HardcoreQuesting:hearts:4, 腐烂红心
HardcoreQuesting:bags:0, 奖励袋子
HardcoreQuesting:bags:1, 奖励袋子
HardcoreQuesting:bags:2, 奖励袋子
HardcoreQuesting:bags:3, 奖励袋子
HardcoreQuesting:bags:4, 奖励袋子
HardcoreQuesting:hqmInvalidItem, 无效物品
ironbackpacks:basicBackpack, 皮革背包
ironbackpacks:ironBackpack, 铁背包
ironbackpacks:goldBackpack, 金背包
ironbackpacks:diamondBackpack, 钻石背包
ironbackpacks:buttonUpgrade, 按钮升级
ironbackpacks:nestingUpgrade, 嵌套升级
ironbackpacks:damageBarUpgrade, 容量显示条升级
ironbackpacks:filterBasicUpgrade, 基本过滤升级
ironbackpacks:hopperUpgrade, 自动补给升级
ironbackpacks:condenserUpgrade, 合成升级
ironbackpacks:condenserSmallUpgrade, 简易合成升级
ironbackpacks:condenserTinyUpgrade, 细微合成升级
ironbackpacks:keepOnDeathUpgrade, 永恒升级
ironbackpacks:filterModSpecificUpgrade, 增强过滤升级
ironbackpacks:additionalUpgradeSlotsUpgrade, 额外的升级点数
ironbackpacks:filterFuzzyUpgrade, 模糊过滤升级
ironbackpacks:filterOreDictUpgrade, 矿物字典升级
ironbackpacks:quickDepositUpgrade, 快速存放升级
ironbackpacks:quickDepositPreciseUpgrade, 精准快速存放升级
ironbackpacks:filterAdvancedUpgrade, 进阶过滤升级
ironbackpacks:nestingAdvancedUpgrade, 进阶嵌套升级
ironbackpacks:depthUpgrade, 深度升级
ironbackpacks:filterMiningUpgrade, 挖掘过滤升级
ironbackpacks:filterVoidUpgrade, 虚空过滤升级
ironbackpacks:nest, 巢
ironbackpacks:upgradeCore, 升级核心
ironbackpacks:jeweledFeather, 金色羽毛
ironbackpacks:treatedLeather, 处理后的皮革
IronChest:ironGoldUpgrade, 升级：铁>金
IronChest:goldDiamondUpgrade, 升级：金>钻石
IronChest:copperSilverUpgrade, 升级：铜>银
IronChest:silverGoldUpgrade, 升级：银>金
IronChest:copperIronUpgrade, 升级：铜>铁
IronChest:diamondCrystalUpgrade, 升级：钻石>水晶
IronChest:woodIronUpgrade, 升级：木>铁
IronChest:woodCopperUpgrade, 升级：木>铜
IronChest:diamondObsidianUpgrade, 升级：钻石>黑曜石
mcmp1:mcmp1, MCMP-1
mcmp1:cassetteNormal:0, 盒式磁带
mcmp1:cassetteNormal:1, 橙色磁带
mcmp1:cassetteNormal:2, 品红色磁带
mcmp1:cassetteNormal:3, 淡蓝色磁带
mcmp1:cassetteNormal:4, 黄色磁带
mcmp1:cassetteNormal:5, 磁带
mcmp1:cassetteNormal:6, 粉色磁带
mcmp1:cassetteNormal:7, 灰色磁带
mcmp1:cassetteNormal:8, 银色磁带
mcmp1:cassetteNormal:9, 青色磁带
mcmp1:cassetteNormal:10, 紫色磁带
mcmp1:cassetteNormal:11, 蓝色磁带
mcmp1:cassetteNormal:12, 褐色磁带
mcmp1:cassetteNormal:13, 绿色磁带
mcmp1:cassetteNormal:14, 红色磁带
mcmp1:cassetteNormal:15, 黑色磁带
mcmp1:cassetteChanger, 盒式转换器
mcmp101:mcmp101, MCMP-101
Mekanism:PartTransmitter:0, 基础通用线缆
Mekanism:PartTransmitter:1, 高级通用线缆
Mekanism:PartTransmitter:2, 精英通用线缆
Mekanism:PartTransmitter:3, 终极通用线缆
Mekanism:PartTransmitter:4, 基础机械管道
Mekanism:PartTransmitter:5, 高级机械管道
Mekanism:PartTransmitter:6, 精英机械管道
Mekanism:PartTransmitter:7, 终极机械管道
Mekanism:PartTransmitter:8, 基础加压管道
Mekanism:PartTransmitter:9, 高级加压管道
Mekanism:PartTransmitter:10, 精英加压管道
Mekanism:PartTransmitter:11, 终极加压管道
Mekanism:PartTransmitter:12, 基础物流管道
Mekanism:PartTransmitter:13, 高级物流管道
Mekanism:PartTransmitter:14, 精英物流管道
Mekanism:PartTransmitter:15, 终极物流管道
Mekanism:PartTransmitter:16, 限制传送管道
Mekanism:PartTransmitter:17, 转移传送管道
Mekanism:PartTransmitter:18, 基础热导线缆
Mekanism:PartTransmitter:19, 高级热导线缆
Mekanism:PartTransmitter:20, 精英热导线缆
Mekanism:PartTransmitter:21, 终极热导线缆
Mekanism:ElectricBow, 电动弓
Mekanism:Dust:0, 铁粉
Mekanism:Dust:1, 金粉
Mekanism:Dust:2, 锇粉
Mekanism:Dust:3, 铜粉
Mekanism:Dust:4, 锡粉
Mekanism:Dust:5, 银粉
Mekanism:Dust:6, 铅粉
Mekanism:Ingot:0, 黑曜石锭
Mekanism:Ingot:1, 锇锭
Mekanism:Ingot:2, 青铜锭
Mekanism:Ingot:3, 荧石锭
Mekanism:Ingot:4, 钢锭
Mekanism:Ingot:5, 铜锭
Mekanism:Ingot:6, 锡锭
Mekanism:EnergyTablet, 能量板
Mekanism:SpeedUpgrade, 速度升级
Mekanism:EnergyUpgrade, 能量升级
Mekanism:FilterUpgrade, 过滤升级
Mekanism:MufflingUpgrade, 降噪升级
Mekanism:GasUpgrade, 气体升级
Mekanism:Robit, 机器人
Mekanism:AtomicDisassembler, 原子分解机
Mekanism:EnrichedAlloy, 富集合金
Mekanism:ReinforcedAlloy, 强化合金
Mekanism:AtomicAlloy, 原子合金
Mekanism:ItemProxy, item.ItemProxy.name
Mekanism:ControlCircuit:0, 基础控制电路
Mekanism:ControlCircuit:1, 高级控制电路
Mekanism:ControlCircuit:2, 精英控制电路
Mekanism:ControlCircuit:3, 终极控制电路
Mekanism:EnrichedIron, 富集铁
Mekanism:CompressedCarbon, 压缩碳
Mekanism:CompressedRedstone, 压缩红石
Mekanism:CompressedDiamond, 压缩钻石
Mekanism:CompressedObsidian, 压缩黑曜石
Mekanism:PortableTeleporter, 便携传送器
Mekanism:TeleportationCore, 传送核心
Mekanism:Clump:0, 铁碎块
Mekanism:Clump:1, 金碎块
Mekanism:Clump:2, 锇碎块
Mekanism:Clump:3, 铜碎块
Mekanism:Clump:4, 锡碎块
Mekanism:Clump:5, 银碎块
Mekanism:Clump:6, 铅碎块
Mekanism:DirtyDust:0, 污浊的铁粉
Mekanism:DirtyDust:1, 污浊的金粉
Mekanism:DirtyDust:2, 污浊的锇粉
Mekanism:DirtyDust:3, 污浊的铜粉
Mekanism:DirtyDust:4, 污浊的锡粉
Mekanism:DirtyDust:5, 污浊的银粉
Mekanism:DirtyDust:6, 污浊的铅粉
Mekanism:Configurator, 调整器
Mekanism:NetworkReader, 网络读取器
Mekanism:WalkieTalkie, 步话机
Mekanism:Jetpack, 喷射背包
Mekanism:Dictionary, 辞典
Mekanism:GasMask, 燃气面具
Mekanism:ScubaTank, 潜水罐
Mekanism:Balloon:0, §8黑色 气球
Mekanism:Balloon:1, §c红色 气球
Mekanism:Balloon:2, §2绿色 气球
Mekanism:Balloon:3, §6棕色 气球
Mekanism:Balloon:4, §1蓝色 气球
Mekanism:Balloon:5, §5紫色 气球
Mekanism:Balloon:6, §3青色 气球
Mekanism:Balloon:7, §7淡灰色 气球
Mekanism:Balloon:8, §8灰色 气球
Mekanism:Balloon:9, §d粉色 气球
Mekanism:Balloon:10, §a亮绿色 气球
Mekanism:Balloon:11, §e黄色 气球
Mekanism:Balloon:12, §9淡蓝色 气球
Mekanism:Balloon:13, §d品红色 气球
Mekanism:Balloon:14, §6橙色 气球
Mekanism:Balloon:15, §f白色 气球
Mekanism:Shard:0, 铁碎片
Mekanism:Shard:1, 金碎片
Mekanism:Shard:2, 锇碎片
Mekanism:Shard:3, 铜碎片
Mekanism:Shard:4, 锡碎片
Mekanism:Shard:5, 银碎片
Mekanism:Shard:6, 铅碎片
Mekanism:ElectrolyticCore, 电解核心
Mekanism:Sawdust, 锯屑
Mekanism:Salt, 盐
Mekanism:BrineBucket, 盐水桶
Mekanism:LithiumBucket, 锂桶
Mekanism:HeavyWaterBucket, 重水桶
Mekanism:Crystal:0, 铁晶体
Mekanism:Crystal:1, 金晶体
Mekanism:Crystal:2, 锇晶体
Mekanism:Crystal:3, 铜晶体
Mekanism:Crystal:4, 锡晶体
Mekanism:Crystal:5, 银晶体
Mekanism:Crystal:6, 铅晶体
Mekanism:FreeRunners, 自由助跑器
Mekanism:ArmoredJetpack, 装甲喷气背包
Mekanism:ConfigurationCard, 配置卡
Mekanism:CraftingFormula, 合成配方
Mekanism:SeismicReader, 地震读取器
Mekanism:Substrate, 基片
Mekanism:Polyethene:0, HDPE弹
Mekanism:Polyethene:1, HDPE棒
Mekanism:Polyethene:2, HDPE纸
Mekanism:Polyethene:3, 塑料棒
Mekanism:BioFuel, 生物燃料
Mekanism:GlowPanel:0, §8黑色 荧光板
Mekanism:GlowPanel:1, §c红色 荧光板
Mekanism:GlowPanel:2, §2绿色 荧光板
Mekanism:GlowPanel:3, §6棕色 荧光板
Mekanism:GlowPanel:4, §1蓝色 荧光板
Mekanism:GlowPanel:5, §5紫色 荧光板
Mekanism:GlowPanel:6, §3青色 荧光板
Mekanism:GlowPanel:7, §7淡灰色 荧光板
Mekanism:GlowPanel:8, §8灰色 荧光板
Mekanism:GlowPanel:9, §d粉色 荧光板
Mekanism:GlowPanel:10, §a亮绿色 荧光板
Mekanism:GlowPanel:11, §e黄色 荧光板
Mekanism:GlowPanel:12, §9淡蓝色 荧光板
Mekanism:GlowPanel:13, §d品红色 荧光板
Mekanism:GlowPanel:14, §6橙色 荧光板
Mekanism:GlowPanel:15, §f白色 荧光板
Mekanism:Flamethrower, 喷火器
Mekanism:GaugeDropper, 滴量器
Mekanism:FactoryInstaller:0, Basic Tier Installer
Mekanism:FactoryInstaller:1, Advanced Tier Installer
Mekanism:FactoryInstaller:2, Elite Tier Installer
Mekanism:FactoryInstaller:3, Ultimate Tier Installer
Mekanism:OtherDust:0, 钻石粉
Mekanism:OtherDust:1, 钢粉
Mekanism:OtherDust:3, 硫磺粉
Mekanism:OtherDust:4, 锂粉
Mekanism:OtherDust:5, 强化黑曜石粉
Mekanism:OtherDust:6, 黑曜石粉
OpenBlocks:hangglider, 滑翔翼
OpenBlocks:generic:0, 滑翔翼
OpenBlocks:generic:1, 连杆
OpenBlocks:generic:2, 起重机引擎
OpenBlocks:generic:3, 起重机磁铁
OpenBlocks:generic:5, 缆绳
OpenBlocks:generic:6, 地图调节器模块
OpenBlocks:generic:7, 地图存储模块
OpenBlocks:generic:9, 助力底座
OpenBlocks:generic:10, 空白模板
OpenBlocks:generic:11, 绘图笔
OpenBlocks:luggage, 行李箱
OpenBlocks:sonicglasses, 音波眼镜
OpenBlocks:pencilGlasses:0, 铅笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:crayonGlasses:0, 蜡笔眼镜
OpenBlocks:technicolorGlasses:0, 惊艳科幻色调眼镜
OpenBlocks:seriousGlasses:0, 恶棍眼镜
OpenBlocks:craneControl, 起重机控制器
OpenBlocks:craneBackpack, 起重机背包
OpenBlocks:slimalyzer, 史莱姆区块探测器
OpenBlocks:filledbucket:0, 液态经验桶
OpenBlocks:sleepingBag, 睡袋
OpenBlocks:paintBrush, 颜料刷
OpenBlocks:stencil:0, 模板
OpenBlocks:stencil:1, 模板
OpenBlocks:stencil:2, 模板
OpenBlocks:stencil:3, 模板
OpenBlocks:stencil:4, 模板
OpenBlocks:stencil:5, 模板
OpenBlocks:stencil:6, 模板
OpenBlocks:stencil:7, 模板
OpenBlocks:stencil:8, 模板
OpenBlocks:stencil:9, 模板
OpenBlocks:stencil:10, 模板
OpenBlocks:stencil:11, 模板
OpenBlocks:stencil:12, 模板
OpenBlocks:stencil:13, 模板
OpenBlocks:stencil:14, 模板
OpenBlocks:squeegee:0, 刮刀
OpenBlocks:emptyMap, 空白地图
OpenBlocks:cartographer:0, 制图机器人
OpenBlocks:tastyClay, 美味粘土
OpenBlocks:goldenEye, 黄金之眼
OpenBlocks:genericUnstackable:0, 指针
OpenBlocks:cursor, 游标
OpenBlocks:infoBook, 用开放式方块主宰世界
OpenBlocks:devnull, /dev/null
OpenBlocks:spongeonastick, 海绵棒
OpenBlocks:pedometer, 计步器
OpenBlocks:epicEraser, Epic Eraser
OpenBlocks:wrench, Big Metal Bar
RotaryCraft:rotarycraft_item_screwdriver, item.item.screwdriver.name
RotaryCraft:rotarycraft_item_meter, item.item.meter.name
RotaryCraft:rotarycraft_item_debug, item.item.debug.name
RotaryCraft:rotarycraft_item_worldedit, item.item.worldedit.name
RotaryCraft:rotarycraft_item_handbook, item.item.handbook.name
RotaryCraft:rotarycraft_item_yeast, item.item.yeast.name
RotaryCraft:rotarycraft_item_ethanol, item.item.ethanol.name
RotaryCraft:rotarycraft_item_canola:0, 油菜籽
RotaryCraft:rotarycraft_item_spring:0, 卷线弹簧 (0 kJ)
RotaryCraft:rotarycraft_item_spring:1, 卷线弹簧 (1 kJ)
RotaryCraft:rotarycraft_item_spring:2, 卷线弹簧 (2 kJ)
RotaryCraft:rotarycraft_item_spring:4, 卷线弹簧 (4 kJ)
RotaryCraft:rotarycraft_item_spring:8, 卷线弹簧 (8 kJ)
RotaryCraft:rotarycraft_item_spring:16, 卷线弹簧 (16 kJ)
RotaryCraft:rotarycraft_item_spring:32, 卷线弹簧 (32 kJ)
RotaryCraft:rotarycraft_item_spring:64, 卷线弹簧 (64 kJ)
RotaryCraft:rotarycraft_item_spring:128, 卷线弹簧 (128 kJ)
RotaryCraft:rotarycraft_item_spring:256, 卷线弹簧 (256 kJ)
RotaryCraft:rotarycraft_item_spring:512, 卷线弹簧 (512 kJ)
RotaryCraft:rotarycraft_item_spring:1024, 卷线弹簧 (1024 kJ)
RotaryCraft:rotarycraft_item_spring:2048, 卷线弹簧 (2048 kJ)
RotaryCraft:rotarycraft_item_spring:4096, 卷线弹簧 (4096 kJ)
RotaryCraft:rotarycraft_item_spring:8192, 卷线弹簧 (8192 kJ)
RotaryCraft:rotarycraft_item_spring:16384, 卷线弹簧 (16384 kJ)
RotaryCraft:rotarycraft_item_spring:30000, 卷线弹簧 (30000 kJ)
RotaryCraft:rotarycraft_item_ultrasound:32000, 超声探测器 (32000 kJ)
RotaryCraft:rotarycraft_item_motion:32000, 运动跟踪器 (32000 kJ)
RotaryCraft:rotarycraft_item_vacuum:32000, 吸尘器 (32000 kJ)
RotaryCraft:rotarycraft_item_stungun:32000, 震退枪 (32000 kJ)
RotaryCraft:rotarycraft_item_gravelgun:32000, 碎石枪 (32000 kJ)
RotaryCraft:rotarycraft_item_fireball:32000, 火球发射器 (32000 kJ)
RotaryCraft:rotarycraft_item_bedpick, item.item.bedpick.name
RotaryCraft:rotarycraft_item_bedaxe, item.item.bedaxe.name
RotaryCraft:rotarycraft_item_bedshovel, item.item.bedshovel.name
RotaryCraft:rotarycraft_item_nvg:8192, 夜视仪 (8192 kJ)
RotaryCraft:rotarycraft_item_handcraft, item.item.handcraft.name
RotaryCraft:rotarycraft_item_railgun:0, 轨道枪弹药 (1 kg)
RotaryCraft:rotarycraft_item_railgun:1, 轨道枪弹药 (2 kg)
RotaryCraft:rotarycraft_item_railgun:2, 轨道枪弹药 (4 kg)
RotaryCraft:rotarycraft_item_railgun:3, 轨道枪弹药 (8 kg)
RotaryCraft:rotarycraft_item_railgun:4, 轨道枪弹药 (16 kg)
RotaryCraft:rotarycraft_item_railgun:5, 轨道枪弹药 (32 kg)
RotaryCraft:rotarycraft_item_railgun:6, 轨道枪弹药 (64 kg)
RotaryCraft:rotarycraft_item_railgun:7, 轨道枪弹药 (128 kg)
RotaryCraft:rotarycraft_item_railgun:8, 轨道枪弹药 (256 kg)
RotaryCraft:rotarycraft_item_railgun:9, 轨道枪弹药 (512 kg)
RotaryCraft:rotarycraft_item_railgun:10, 轨道枪弹药 (1024 kg)
RotaryCraft:rotarycraft_item_railgun:11, 轨道枪弹药 (2048 kg)
RotaryCraft:rotarycraft_item_railgun:12, 轨道枪弹药 (4096 kg)
RotaryCraft:rotarycraft_item_railgun:13, 轨道枪弹药 (8192 kg)
RotaryCraft:rotarycraft_item_railgun:14, 轨道枪弹药 (16384 kg)
RotaryCraft:rotarycraft_item_railgun:15, 轨道枪弹药 (32768 kg)
RotaryCraft:rotarycraft_item_bucket:0, 润滑油 桶
RotaryCraft:rotarycraft_item_bucket:1, 航空燃油 桶
RotaryCraft:rotarycraft_item_bucket:2, 乙醇 桶
RotaryCraft:rotarycraft_item_bucket:3, 液氮 桶
RotaryCraft:rotarycraft_item_bucket:4, 熔融HSLA钢 桶
RotaryCraft:rotarycraft_item_target, item.item.target.name
RotaryCraft:rotarycraft_item_iogoggles, item.item.iogoggles.name
RotaryCraft:rotarycraft_item_slide:0, 幻灯片 (0)
RotaryCraft:rotarycraft_item_slide:1, 幻灯片 (1)
RotaryCraft:rotarycraft_item_slide:2, 幻灯片 (2)
RotaryCraft:rotarycraft_item_slide:3, 幻灯片 (3)
RotaryCraft:rotarycraft_item_slide:4, 幻灯片 (4)
RotaryCraft:rotarycraft_item_slide:5, 幻灯片 (5)
RotaryCraft:rotarycraft_item_slide:6, 幻灯片 (6)
RotaryCraft:rotarycraft_item_slide:7, 幻灯片 (7)
RotaryCraft:rotarycraft_item_slide:8, 幻灯片 (8)
RotaryCraft:rotarycraft_item_slide:9, 幻灯片 (9)
RotaryCraft:rotarycraft_item_slide:10, 幻灯片 (10)
RotaryCraft:rotarycraft_item_slide:11, 幻灯片 (11)
RotaryCraft:rotarycraft_item_slide:12, 幻灯片 (12)
RotaryCraft:rotarycraft_item_slide:13, 幻灯片 (13)
RotaryCraft:rotarycraft_item_slide:14, 幻灯片 (14)
RotaryCraft:rotarycraft_item_slide:15, 幻灯片 (15)
RotaryCraft:rotarycraft_item_slide:16, 幻灯片 (16)
RotaryCraft:rotarycraft_item_slide:17, 幻灯片 (17)
RotaryCraft:rotarycraft_item_slide:18, 幻灯片 (18)
RotaryCraft:rotarycraft_item_slide:19, 幻灯片 (19)
RotaryCraft:rotarycraft_item_slide:20, 幻灯片 (20)
RotaryCraft:rotarycraft_item_slide:21, 幻灯片 (21)
RotaryCraft:rotarycraft_item_slide:22, 幻灯片 (22)
RotaryCraft:rotarycraft_item_slide:23, 幻灯片 (23)
RotaryCraft:rotarycraft_item_slide:24, 幻灯片 (Custom)
RotaryCraft:rotarycraft_item_key, item.item.key.name
RotaryCraft:rotarycraft_item_shell, item.item.shell.name
RotaryCraft:rotarycraft_item_minecart, item.item.ethacart.name
RotaryCraft:rotarycraft_item_bedhelm, item.item.bedhelm.name
RotaryCraft:rotarycraft_item_bedchest, item.item.bedchest.name
RotaryCraft:rotarycraft_item_bedlegs, item.item.bedlegs.name
RotaryCraft:rotarycraft_item_bedboots, item.item.bedboots.name
RotaryCraft:rotarycraft_item_tileselector, item.item.tileselector.name
RotaryCraft:rotarycraft_item_bedpack, item.item.jetchest.name
RotaryCraft:rotarycraft_item_steelpick, item.item.steelpick.name
